name,review,rating
"Comfy Easy PC Play &amp; Learn Keyboard","My daughter loves this product! It covers her 2 favorite things the PC and the phone! Whenever I am on the computer she is always on my lap trying to push whatever keys she can, but with this I can put her in her highchair and put her in front of the PC and she will entertain herself for at least an hour!  She espicially loves the phone aspect on the side and what I love is there is no cord to worry about. I would definitely reccommend this to anyone with a toddler, I started using this with my daughter when she was 12 months old, she is now 15 months and loves it more now that she has gone up to another level!",4
"The First Years Massaging Action Teether","all three of my kids have had one of these teethers, and it\'s been the favorite for all of them. i buy one for any expectant friend or family member. in our experience, the batteries last about a year & 1/2.",5
"The First Years Massaging Action Teether","I\'ve tried this for almost 6 months at different points of our kid teething and she\'s just not that into this. It\'s really heavy for a baby. When I would hold the vibrating setting on my kid would watch for a bit and even try it but just seemed bored with it and would move on. The yellow part also attracts dust and fiber out of the air like a magnet. It is ALWAYS dirty. I\'m not that particular when it comes to dirt and baby stuff but it grosses me out. It\'s also only wire clean, so it\'s a more high maintenance toy.",2
"The First Years Massaging Action Teether","This teether is ridiculous. It\'s huge, it\'s hard to clamp down on, and my daughter had no idea what was going on when it started vibrating in her mouth.It\'s just too big, awkward, and hard to push down on. Not worth the money, in my opinion.",1
"The First Years Massaging Action Teether","One of my friends recommended this for me for my daughter when she was teething. It was the only thing that made her stop crying when she was teething and I tried everything imaginable. I had to hold it to make it vibrate because her mouth wasn\'t strong enough but it made her so happy and cuddly that is far from a complaint. Have recommended it to lots of my friends and they all love it.",5
"The First Years Massaging Action Teether","Great teether as it has a good texture, is easy to handle and massages the gums while baby is chewing on it.",5
"The First Years Massaging Action Teether","I ordered this product after reading many of the other reviews, and I\'m also pleased with this purchase. My daughter is 10-months-old and her first tooth just came through, and we\'d tried everything to soothe her gums: ice cubes, teething rings, cold washcloths, you name it. At first she wasn\'t terribly interested in the toy, but then I took it and put it in my mouth and handed it back to her. She put it in her mouth, and I squeezed the other side to make it vibrate. The look on her face was priceless! Her eyebrows went up and I noticed she bit down harder (so I could let go), and she seemed to really like the vibration. This has since become her go-to toy when her gums seem to bother her. Also, I discovered she likes to have the little roller on the handle rubbed up and down her back. All in all this is a really well made toy that worked for my daughter exactly how I\'d hoped.",5
"The First Years Massaging Action Teether","my 5mth old daughter really likes this teething toy. it has just the right amount of vibration and it triggered easily enough where she can activate it herself with little effort. i like that the 3 sides of the star have different ribbing so it feels different on her gums. great product for the money and a must have for a teething baby.",5
"The First Years Massaging Action Teether","My 10 month old grandson thought the movement of this toy was funny! He laughs when it moves! Saying this, he does put it in his mouth but pulls it out to laugh So, I love this Teether because it makes him so happy NOT because it massages his teeth!",5
"The First Years Massaging Action Teether","My four month old started teething around two months, he has pretty impressive motor skills when it comes to using his hands but this teether is huge and you really have to apply quite a bit of pressure for it to vibrate. My other son who is two and also teething shows absolutely no intrest in this at all. Maybe in a couple more months....",1
